generation,best_fitness,mean_fitness,median_fitness
278,-125.0,-160.37735849056602,-125.0
279,-125.0,-157.54716981132074,-125.0
280,-125.0,-164.62264150943398,-200.0
281,-125.0,-156.1320754716981,-125.0
282,-125.0,-153.32075471698113,-125.0
283,-125.0,-156.1320754716981,-125.0
284,-125.0,-154.71698113207546,-125.0
285,-125.0,-163.20754716981133,-200.0
286,-125.0,-158.96226415094338,-125.0
287,-125.0,-154.83018867924528,-125.0
288,-125.0,-157.54716981132074,-125.0
289,-125.0,-158.96226415094338,-125.0
290,-125.0,-160.37735849056602,-125.0
291,-125.0,-166.03773584905662,-200.0
292,-125.0,-156.73076923076923,-125.0
293,-125.0,-158.96226415094338,-125.0
294,-125.0,-158.17307692307693,-125.0
295,-125.0,-152.40384615384616,-125.0
296,-125.0,-159.6346153846154,-125.0
297,-125.0,-160.37735849056602,-125.0
298,-125.0,-161.79245283018867,-125.0
299,-125.0,-159.67307692307693,-125.0
300,-125.0,-153.8653846153846,-125.0
301,-125.0,-151.47058823529412,-125.0
302,-125.0,-152.94117647058823,-125.0
303,-125.0,-149.0,-125.0
304,-125.0,-150.5,-125.0
305,-125.0,-144.5,-125.0
306,-125.0,-147.5,-125.0
307,-125.0,-144.5,-125.0
308,-125.0,-144.5,-125.0
309,-125.0,-143.0,-125.0
310,-125.0,-144.89795918367346,-125.0
311,-125.0,-150.5,-125.0
312,-125.0,-146.0,-125.0
313,-125.0,-138.5,-125.0
314,-125.0,-141.2156862745098,-125.0
315,-125.0,-139.7058823529412,-125.0
316,-125.0,-142.64705882352942,-125.0
317,-125.0,-142.64705882352942,-125.0
318,-125.0,-140.8653846153846,-125.0
319,-125.0,-140.8846153846154,-125.0
320,-125.0,-145.58823529411765,-125.0
321,-125.0,-143.0,-125.0
322,-125.0,-140.30612244897958,-125.0
323,-125.0,-143.3673469387755,-125.0
324,-125.0,-144.89795918367346,-125.0
325,-125.0,-141.5,-125.0
326,-125.0,-143.0,-125.0
327,-125.0,-144.89795918367346,-125.0
328,-125.0,-142.7058823529412,-125.0
329,-125.0,-141.83673469387756,-125.0
330,-125.0,-141.5,-125.0
331,-125.0,-143.0,-125.0
332,-125.0,-138.77551020408163,-125.0
333,-125.0,-143.3673469387755,-125.0
334,-125.0,-144.89795918367346,-125.0
335,-125.0,-146.42857142857142,-125.0
336,-125.0,-141.56,-125.0
337,-125.0,-143.0,-125.0
338,-125.0,-141.52,-125.0
339,-125.0,-143.3673469387755,-125.0
340,-125.0,-140.30612244897958,-125.0
341,-125.0,-143.3673469387755,-125.0
342,-125.0,-142.6326530612245,-125.0
343,-125.0,-140.3265306122449,-125.0
344,-125.0,-141.9591836734694,-125.0
345,-125.0,-141.83673469387756,-125.0
346,-125.0,-142.64705882352942,-125.0
347,-125.0,-141.5,-125.0
348,-125.0,-146.0,-125.0
349,-125.0,-143.0,-125.0
350,-125.0,-138.77551020408163,-125.0
351,-125.0,-140.30612244897958,-125.0
352,-125.0,-137.24489795918367,-125.0
353,-125.0,-138.77551020408163,-125.0
354,-125.0,-138.77551020408163,-125.0
355,-125.0,-141.5,-125.0
356,-125.0,-144.11764705882354,-125.0
357,-125.0,-138.77551020408163,-125.0
358,-125.0,-138.77551020408163,-125.0
359,-125.0,-140.1,-125.0
360,-125.0,-144.11764705882354,-125.0
361,-125.0,-137.24489795918367,-125.0
362,-125.0,-144.89795918367346,-125.0
363,-125.0,-134.0,-125.0
364,-125.0,-141.5,-125.0
365,-125.0,-141.52,-125.0
366,-125.0,-137.24489795918367,-125.0
367,-125.0,-135.5,-125.0
368,-125.0,-142.64705882352942,-125.0
369,-125.0,-141.5,-125.0
370,-125.0,-141.5,-125.0
371,-125.0,-140.0,-125.0
372,-125.0,-143.3673469387755,-125.0
373,-125.0,-140.30612244897958,-125.0
374,-125.0,-135.71428571428572,-125.0
375,-125.0,-141.52,-125.0
376,-125.0,-138.77551020408163,-125.0
377,-125.0,-138.77551020408163,-125.0
378,-125.0,-139.72549019607843,-125.0
379,-125.0,-141.83673469387756,-125.0
380,-125.0,-138.52,-125.0
381,-125.0,-143.0,-125.0
382,-125.0,-143.0,-125.0
383,-125.0,-140.0,-125.0
384,-125.0,-135.52,-125.0
385,-125.0,-141.83673469387756,-125.0
386,-125.0,-145.48979591836735,-125.0
387,-125.0,-142.66666666666666,-125.0
388,-125.0,-138.89795918367346,-125.0
389,-125.0,-140.3265306122449,-125.0
390,-125.0,-137.0,-125.0
391,-125.0,-143.3673469387755,-125.0
392,-125.0,-135.56,-125.0
393,-125.0,-138.5,-125.0
394,-125.0,-135.5,-125.0
395,-125.0,-138.64,-125.0
396,-125.0,-141.1764705882353,-125.0
397,-125.0,-141.83673469387756,-125.0
398,-125.0,-138.77551020408163,-125.0
399,-125.0,-138.77551020408163,-125.0
400,-125.0,-138.30612244897958,-125.0
401,-125.0,-138.77551020408163,-125.0
402,-125.0,-142.72549019607843,-125.0
403,-125.0,-148.52941176470588,-125.0
404,-125.0,-144.89795918367346,-125.0
405,-125.0,-142.64705882352942,-125.0
406,-125.0,-140.3469387755102,-125.0
407,-125.0,-144.11764705882354,-125.0
408,-125.0,-139.7058823529412,-125.0
409,-125.0,-141.5,-125.0
410,-125.0,-140.04,-125.0
411,-125.0,-140.02,-125.0
412,-125.0,-143.0,-125.0
413,-125.0,-143.0,-125.0
414,-125.0,-137.24489795918367,-125.0
415,-125.0,-138.52,-125.0
416,-125.0,-142.64705882352942,-125.0
417,-125.0,-137.24489795918367,-125.0
418,-125.0,-140.0,-125.0
419,-125.0,-138.23529411764707,-125.0
420,-125.0,-140.02,-125.0
421,-125.0,-140.30612244897958,-125.0
422,-125.0,-140.0,-125.0
423,-125.0,-141.83673469387756,-125.0
424,-125.0,-139.7058823529412,-125.0
425,-125.0,-135.77551020408163,-125.0
426,-125.0,-141.83673469387756,-125.0
427,-125.0,-141.19607843137254,-125.0
428,-125.0,-141.5,-125.0
429,-125.0,-140.0,-125.0
430,-125.0,-137.0,-125.0
431,-125.0,-138.5,-125.0
432,-125.0,-144.5,-125.0
433,-125.0,-137.24489795918367,-125.0
434,-125.0,-140.30612244897958,-125.0
435,-125.0,-138.23529411764707,-125.0
436,-125.0,-137.0,-125.0
437,-125.0,-147.5,-125.0
438,-125.0,-141.1764705882353,-125.0
439,-125.0,-140.02,-125.0
440,-125.0,-141.98039215686273,-125.0
441,-125.0,-142.64705882352942,-125.0
442,-125.0,-141.83673469387756,-125.0
443,-125.0,-138.5,-125.0
444,-125.0,-138.77551020408163,-125.0
445,-125.0,-143.02,-125.0
446,-125.0,-140.0,-125.0
447,-125.0,-140.0,-125.0
448,-125.0,-140.3265306122449,-125.0
449,-125.0,-138.5,-125.0
450,-125.0,-137.0,-125.0
451,-125.0,-141.19607843137254,-125.0
452,-125.0,-138.54,-125.0
453,-125.0,-144.11764705882354,-125.0
454,-125.0,-141.83673469387756,-125.0
455,-125.0,-138.23529411764707,-125.0
456,-125.0,-139.76470588235293,-125.0
457,-125.0,-140.30612244897958,-125.0
458,-125.0,-141.5,-125.0
459,-125.0,-138.0408163265306,-125.0
460,-125.0,-141.1764705882353,-125.0
461,-125.0,-144.11764705882354,-125.0
462,-125.0,-141.83673469387756,-125.0
463,-125.0,-143.02,-125.0
464,-125.0,-145.58823529411765,-125.0
465,-125.0,-151.47058823529412,-125.0
466,-125.0,-143.41176470588235,-125.0
467,-125.0,-135.71428571428572,-125.0
468,-125.0,-147.05882352941177,-125.0
469,-125.0,-138.5,-125.0
470,-125.0,-143.3673469387755,-125.0
471,-125.0,-141.83673469387756,-125.0
472,-125.0,-138.77551020408163,-125.0
473,-125.0,-141.1764705882353,-125.0
474,-125.0,-143.3673469387755,-125.0
475,-125.0,-142.64705882352942,-125.0
476,-125.0,-140.30612244897958,-125.0
477,-125.0,-140.0,-125.0
478,-125.0,-144.11764705882354,-125.0
479,-125.0,-142.64705882352942,-125.0
480,-125.0,-144.89795918367346,-125.0
481,-125.0,-139.7058823529412,-125.0
482,-125.0,-141.83673469387756,-125.0
483,-125.0,-141.83673469387756,-125.0
484,-125.0,-137.24489795918367,-125.0
485,-125.0,-141.87755102040816,-125.0
486,-125.0,-142.64705882352942,-125.0
487,-125.0,-140.0,-125.0
488,-125.0,-138.77551020408163,-125.0
489,-125.0,-141.1764705882353,-125.0
490,-125.0,-140.30612244897958,-125.0
491,-125.0,-141.1764705882353,-125.0
492,-125.0,-145.58823529411765,-125.0
493,-125.0,-143.3673469387755,-125.0
494,-125.0,-138.5,-125.0
495,-125.0,-139.15686274509804,-125.0
496,-125.0,-137.24489795918367,-125.0
497,-125.0,-142.64705882352942,-125.0
498,-125.0,-144.89795918367346,-125.0
499,-125.0,-141.1764705882353,-125.0
